Date,Instructor_ID,Class_Type,Time_Slot,Session_Duration,3Day_Free_Trial,Subscribers,Pay_Per_Session,Evaluation_Score
2024-01-04,INST018,Muscle and Hustle,Afternoon,30MIN,5,17,7,4.05
2024-01-04,INST018,Muscle and Hustle,Morning,15MIN,9,16,17,4.18
2024-01-04,INST018,Muscle and Hustle,Evening,60MIN,5,11,31,4.23
2024-01-04,INST018,Yoga,Afternoon,45MIN,4,30,10,4.2
2024-01-04,INST018,Muscle and Hustle,Evening,15MIN,8,30,4,4.18
2024-01-04,INST011,Yoga,Afternoon,45MIN,7,16,1,4.12
2024-01-04,INST011,Muscle and Hustle,Afternoon,75MIN,8,20,3,4.19
2024-01-04,INST011,Muscle and Hustle,Afternoon,60MIN,9,12,4,4.13
2024-01-04,INST011,Yoga,Early Morning,15MIN,9,26,3,4.26
2024-01-04,INST011,Yoga,Afternoon,15MIN,9,36,7,4.4
2024-01-04,INST011,Muscle and Hustle,Evening,60MIN,2,4,11,4.05
2024-01-04,INST003,TRX Circuit Party,Evening,75MIN,4,16,20,3.48
2024-01-04,INST003,B.L.T.,Afternoon,75MIN,3,16,1,3.28
2024-01-04,INST003,Aerobics,Morning,15MIN,5,33,13,3.59
2024-01-04,INST003,Aerobics,Early Morning,45MIN,5,21,11,3.45
2024-01-04,INST003,TRX Circuit Party,Morning,15MIN,7,4,1,3.2
2024-01-04,INST003,B.L.T.,Evening,60MIN,2,2,28,3.4
2024-01-04,INST003,B.L.T.,Afternoon,45MIN,1,8,19,3.36
2024-01-04,INST015,Hip Hop,Evening,45MIN,1,8,38,4.11
2024-01-04,INST015,Aerobics,Afternoon,15MIN,7,16,1,3.88
2024-01-04,INST015,Hip Hop,Early Morning,75MIN,8,4,2,3.78
2024-01-04,INST015,Hip Hop,Afternoon,45MIN,6,34,5,4.09
2024-01-04,INST015,Aerobics,Afternoon,15MIN,1,4,12,3.81
2024-01-04,INST004,B.L.T.,Afternoon,45MIN,5,33,18,4.52
2024-01-04,INST004,Hip Hop,Morning,75MIN,2,4,26,4.28
2024-01-04,INST004,B.L.T.,Afternoon,75MIN,9,24,6,4.35
2024-01-04,INST004,Hip Hop,Afternoon,30MIN,7,18,7,4.28
2024-01-04,INST004,B.L.T.,Evening,75MIN,4,16,7,4.23
2024-01-04,INST004,Hip Hop,Early Morning,45MIN,4,15,28,4.43
2024-01-04,INST004,Hip Hop,Morning,30MIN,7,17,1,4.21
2024-01-04,INST007,Meditation,Morning,30MIN,9,26,3,3.46
2024-01-04,INST007,Yoga,Morning,15MIN,9,28,3,3.48
2024-01-04,INST007,Meditation,Early Morning,75MIN,0,10,5,3.23
2024-01-04,INST007,Aerobics,Early Morning,45MIN,4,21,15,3.48
2024-01-04,INST007,Aerobics,Morning,75MIN,4,6,5,3.23
2024-01-04,INST009,Boxing,Morning,30MIN,2,6,9,3.21
2024-01-04,INST009,Muscle and Hustle,Morning,60MIN,1,30,4,3.39
2024-01-04,INST009,Boxing,Evening,45MIN,3,17,24,3.48
2024-01-04,INST009,Muscle and Hustle,Morning,60MIN,1,41,9,3.55
2024-01-04,INST009,Muscle and Hustle,Afternoon,60MIN,7,2,18,3.31
2024-01-04,INST009,Boxing,Morning,45MIN,2,19,28,3.53
2024-01-05,INST008,Muscle and Hustle,Early Morning,75MIN,6,22,21,4.33
2024-01-05,INST008,Myobility,Afternoon,15MIN,7,16,12,4.19
2024-01-05,INST008,Myobility,Afternoon,60MIN,5,8,7,4.04
2024-01-05,INST008,Myobility,Evening,15MIN,1,0,31,4.16
2024-01-05,INST008,Myobility,Evening,45MIN,9,11,16,4.2
2024-01-05,INST008,Myobility,Evening,15MIN,6,2,10,4.02
2024-01-05,INST001,Meditation,Morning,60MIN,6,42,12,4.48
2024-01-05,INST001,B.L.T.,Afternoon,30MIN,1,31,1,4.21
2024-01-05,INST001,B.L.T.,Afternoon,15MIN,2,38,17,4.45
2024-01-05,INST001,Meditation,Morning,30MIN,0,37,16,4.41
2024-01-05,INST001,B.L.T.,Afternoon,60MIN,7,11,19,4.25
2024-01-05,INST001,Aerobics,Evening,60MIN,8,6,15,4.17
2024-01-05,INST004,B.L.T.,Early Morning,15MIN,4,0,39,4.39
2024-01-05,INST004,Hip Hop,Morning,30MIN,0,2,54,4.52
2024-01-05,INST004,Hip Hop,Early Morning,45MIN,7,17,11,4.31
2024-01-05,INST004,B.L.T.,Afternoon,15MIN,1,4,17,4.18
2024-01-05,INST004,B.L.T.,Morning,60MIN,0,45,4,4.45
2024-01-05,INST004,Hip Hop,Early Morning,15MIN,8,14,14,4.32
2024-01-05,INST004,Hip Hop,Early Morning,75MIN,3,11,34,4.44
2024-01-05,INST006,TRX Circuit Party,Morning,45MIN,6,6,4,3.4
2024-01-05,INST006,B.L.T.,Early Morning,75MIN,1,24,14,3.63
2024-01-05,INST006,Myobility,Morning,75MIN,3,3,11,3.41
2024-01-05,INST006,B.L.T.,Morning,15MIN,3,12,3,3.42
2024-01-05,INST006,Myobility,Early Morning,75MIN,1,8,12,3.45
2024-01-05,INST006,Hip Hop,Evening,60MIN,7,4,1,3.36
2024-01-05,INST006,Hip Hop,Evening,45MIN,5,6,3,3.38
2024-01-05,INST014,Meditation,Afternoon,15MIN,2,14,5,3.61
2024-01-05,INST014,Hip Hop,Morning,15MIN,1,17,37,3.95
2024-01-05,INST014,Hip Hop,Morning,15MIN,7,2,23,3.72
2024-01-05,INST014,Hip Hop,Afternoon,30MIN,2,37,12,3.91
2024-01-05,INST014,TRX Circuit Party,Evening,30MIN,7,10,10,3.67
2024-01-05,INST002,B.L.T.,Evening,15MIN,8,19,21,4.32
2024-01-05,INST002,B.L.T.,Morning,15MIN,4,1,28,4.17
2024-01-05,INST002,B.L.T.,Early Morning,45MIN,8,12,10,4.14
2024-01-05,INST002,B.L.T.,Evening,75MIN,8,2,42,4.36
2024-01-05,INST010,Myobility,Early Morning,30MIN,1,11,31,3.91
2024-01-05,INST010,Myobility,Afternoon,15MIN,7,8,7,3.7
2024-01-05,INST010,Myobility,Afternoon,15MIN,1,7,9,3.65
2024-01-05,INST010,Myobility,Evening,60MIN,5,7,18,3.78
2024-01-05,INST010,Myobility,Evening,45MIN,9,1,7,3.65
2024-01-05,INST010,B.L.T.,Evening,60MIN,4,11,4,3.67
2024-01-05,INST003,Myobility,Early Morning,60MIN,4,12,7,3.31
2024-01-05,INST003,TRX Circuit Party,Evening,75MIN,1,11,16,3.36
2024-01-05,INST003,B.L.T.,Afternoon,45MIN,2,2,43,3.55
2024-01-05,INST003,TRX Circuit Party,Early Morning,45MIN,7,20,23,3.58
2024-01-05,INST003,Myobility,Afternoon,60MIN,0,5,18,3.31
2024-01-05,INST018,Yoga,Morning,60MIN,2,31,12,4.21
2024-01-05,INST018,Yoga,Evening,15MIN,0,35,16,4.27
2024-01-05,INST018,Yoga,Evening,45MIN,8,21,2,4.07
2024-01-05,INST018,Muscle and Hustle,Early Morning,60MIN,5,6,38,4.25
2024-01-05,INST018,Muscle and Hustle,Evening,15MIN,6,41,8,4.31
2024-01-05,INST018,Muscle and Hustle,Early Morning,30MIN,4,6,17,4.03
2024-01-05,INST011,Yoga,Evening,75MIN,1,39,16,4.44
2024-01-05,INST011,Muscle and Hustle,Morning,60MIN,6,1,11,4.06
2024-01-05,INST011,Yoga,Afternoon,60MIN,0,39,18,4.45
2024-01-05,INST011,Muscle and Hustle,Morning,75MIN,7,30,1,4.26
2024-01-05,INST011,Yoga,Evening,45MIN,7,42,11,4.48
2024-01-05,INST009,Boxing,Early Morning,15MIN,5,20,26,3.55
2024-01-05,INST009,Muscle and Hustle,Morning,60MIN,6,9,29,3.48
2024-01-05,INST009,Muscle and Hustle,Evening,75MIN,1,27,19,3.51
2024-01-05,INST009,Boxing,Afternoon,45MIN,4,10,11,3.29
2024-01-05,INST009,Muscle and Hustle,Evening,30MIN,3,17,11,3.35
2024-01-05,INST019,B.L.T.,Evening,30MIN,0,11,5,3.64
2024-01-05,INST019,Meditation,Morning,15MIN,0,27,12,3.87
2024-01-05,INST019,B.L.T.,Morning,60MIN,5,1,6,3.6
2024-01-05,INST019,Meditation,Afternoon,45MIN,1,23,10,3.82
2024-01-05,INST019,Meditation,Afternoon,45MIN,3,33,12,3.96
2024-01-05,INST019,Meditation,Morning,45MIN,6,18,2,3.74
2024-01-05,INST019,Meditation,Early Morning,30MIN,5,37,12,4.02
2024-01-05,INST020,TRX Circuit Party,Evening,15MIN,2,14,20,4.28
2024-01-05,INST020,Hip Hop,Afternoon,60MIN,9,33,4,4.38
2024-01-05,INST020,TRX Circuit Party,Early Morning,15MIN,3,24,33,4.52
2024-01-05,INST020,Hip Hop,Evening,60MIN,8,38,16,4.54
2024-01-05,INST005,Aerobics,Evening,75MIN,6,10,14,3.78
2024-01-05,INST005,TRX Circuit Party,Morning,45MIN,1,20,31,4
2024-01-05,INST005,TRX Circuit Party,Evening,60MIN,3,11,15,3.77
2024-01-05,INST005,Aerobics,Morning,75MIN,2,16,7,3.73
2024-01-05,INST005,TRX Circuit Party,Morning,60MIN,4,18,25,3.95
2024-01-05,INST005,TRX Circuit Party,Early Morning,75MIN,5,14,18,3.85
2024-01-05,INST005,TRX Circuit Party,Afternoon,30MIN,2,6,9,3.65
2024-01-05,INST013,B.L.T.,Morning,45MIN,9,3,3,3.83
2024-01-05,INST013,B.L.T.,Early Morning,45MIN,1,28,4,4.01
2024-01-05,INST013,Myobility,Afternoon,30MIN,0,24,35,4.27
2024-01-05,INST013,B.L.T.,Early Morning,75MIN,1,14,29,4.12
2024-01-05,INST017,Muscle and Hustle,Morning,30MIN,7,13,13,3.93
2024-01-05,INST017,Muscle and Hustle,Afternoon,75MIN,0,28,17,4.05
2024-01-05,INST017,Meditation,Early Morning,15MIN,1,16,6,3.83
2024-01-05,INST017,Meditation,Afternoon,30MIN,2,14,5,3.81
2024-01-05,INST015,Hip Hop,Early Morning,60MIN,9,2,33,4.08
2024-01-05,INST015,Hip Hop,Afternoon,60MIN,8,29,2,4.03
2024-01-05,INST015,Aerobics,Evening,45MIN,6,16,9,3.95
2024-01-05,INST015,Hip Hop,Early Morning,15MIN,3,8,28,4.03
2024-01-05,INST015,Aerobics,Evening,60MIN,5,1,35,4.05
2024-01-05,INST015,Hip Hop,Evening,30MIN,7,10,27,4.08
2024-01-05,INST015,Hip Hop,Morning,45MIN,0,7,23,3.94
2024-01-05,INST012,Pilates,Evening,30MIN,1,26,11,3.86
2024-01-05,INST012,Pilates,Early Morning,45MIN,5,23,6,3.82
2024-01-05,INST012,Hip Hop,Evening,15MIN,0,37,6,3.91
2024-01-05,INST012,Pilates,Evening,30MIN,5,14,2,3.69
2024-01-05,INST012,Hip Hop,Early Morning,15MIN,8,16,18,3.9
2024-01-05,INST007,Yoga,Afternoon,75MIN,3,23,8,3.42
2024-01-05,INST007,Aerobics,Afternoon,30MIN,7,1,11,3.27
2024-01-05,INST007,Yoga,Evening,75MIN,1,34,14,3.57
2024-01-05,INST007,Meditation,Evening,45MIN,8,34,7,3.57
2024-01-05,INST016,B.L.T.,Early Morning,60MIN,0,12,39,4.11
2024-01-05,INST016,Yoga,Evening,30MIN,5,32,9,4.06
2024-01-05,INST016,B.L.T.,Afternoon,15MIN,5,6,4,3.75
2024-01-05,INST016,B.L.T.,Afternoon,60MIN,9,14,23,4.06
2024-01-05,INST016,Yoga,Evening,45MIN,9,39,8,4.16
2024-01-05,INST016,Yoga,Early Morning,15MIN,2,18,7,3.87
2024-01-06,INST016,Hip Hop,Early Morning,30MIN,5,8,11,3.84
2024-01-06,INST016,B.L.T.,Evening,45MIN,8,11,34,4.13
2024-01-06,INST016,Hip Hop,Afternoon,30MIN,7,1,15,3.83
2024-01-06,INST016,B.L.T.,Evening,75MIN,3,6,40,4.09
2024-01-06,INST016,B.L.T.,Early Morning,15MIN,3,15,9,3.87
2024-01-06,INST016,B.L.T.,Afternoon,60MIN,5,9,3,3.77
2024-01-06,INST016,Yoga,Evening,30MIN,9,28,4,4.01
2024-01-06,INST002,B.L.T.,Afternoon,75MIN,8,7,4,4.03
2024-01-06,INST002,B.L.T.,Morning,60MIN,1,21,11,4.17
2024-01-06,INST002,B.L.T.,Afternoon,75MIN,6,11,14,4.15
2024-01-06,INST002,B.L.T.,Afternoon,60MIN,8,12,12,4.16
2024-01-06,INST002,B.L.T.,Afternoon,45MIN,6,16,18,4.24
2024-01-06,INST002,B.L.T.,Evening,75MIN,6,21,26,4.37
2024-01-06,INST002,B.L.T.,Early Morning,75MIN,5,17,17,4.23
2024-01-06,INST008,Muscle and Hustle,Morning,15MIN,5,31,4,4.24
2024-01-06,INST008,Muscle and Hustle,Morning,75MIN,9,2,8,4.03
2024-01-06,INST008,Muscle and Hustle,Morning,30MIN,5,14,42,4.45
2024-01-06,INST008,Myobility,Early Morning,30MIN,6,11,41,4.42
2024-01-06,INST008,Myobility,Evening,45MIN,4,30,20,4.38
2024-01-06,INST008,Muscle and Hustle,Morning,60MIN,3,36,7,4.3
2024-01-06,INST011,Yoga,Evening,15MIN,3,14,4,4.09
2024-01-06,INST011,Muscle and Hustle,Morning,75MIN,8,35,14,4.45
2024-01-06,INST011,Yoga,Evening,75MIN,3,42,15,4.48
2024-01-06,INST011,Yoga,Afternoon,30MIN,1,24,10,4.23
2024-01-06,INST017,Muscle and Hustle,Afternoon,75MIN,2,12,14,3.88
2024-01-06,INST017,Pilates,Afternoon,75MIN,7,25,4,3.96
2024-01-06,INST017,Pilates,Morning,30MIN,0,22,10,3.92
2024-01-06,INST017,Pilates,Afternoon,30MIN,7,32,7,4.06
2024-01-06,INST017,Pilates,Afternoon,30MIN,6,35,10,4.11
2024-01-06,INST017,Muscle and Hustle,Evening,45MIN,1,22,7,3.9
2024-01-06,INST003,Myobility,Afternoon,45MIN,5,4,3,3.2
2024-01-06,INST003,TRX Circuit Party,Evening,60MIN,7,9,8,3.32
2024-01-06,INST003,Myobility,Morning,45MIN,3,1,34,3.46
2024-01-06,INST003,TRX Circuit Party,Afternoon,15MIN,0,5,9,3.22
2024-01-06,INST003,Myobility,Evening,45MIN,8,27,3,3.46
2024-01-06,INST003,Aerobics,Morning,30MIN,2,4,2,3.16
2024-01-06,INST019,B.L.T.,Afternoon,30MIN,0,7,10,3.65
2024-01-06,INST019,Meditation,Morning,30MIN,7,18,1,3.74
2024-01-06,INST019,Meditation,Morning,30MIN,9,28,4,3.89
2024-01-06,INST019,Meditation,Early Morning,60MIN,9,20,0,3.77
2024-01-06,INST019,B.L.T.,Evening,15MIN,8,0,18,3.74
2024-01-06,INST019,Meditation,Early Morning,75MIN,3,11,3,3.65
2024-01-06,INST019,Meditation,Evening,60MIN,0,18,8,3.74
2024-01-06,INST015,Aerobics,Afternoon,45MIN,8,10,21,4.03
2024-01-06,INST015,Hip Hop,Early Morning,15MIN,4,16,8,3.92
2024-01-06,INST015,Aerobics,Early Morning,30MIN,5,43,1,4.13
2024-01-06,INST015,Hip Hop,Morning,15MIN,1,13,25,4.03
2024-01-06,INST015,Hip Hop,Evening,30MIN,8,6,1,3.79
2024-01-06,INST015,Hip Hop,Early Morning,15MIN,9,28,2,4.03
2024-01-06,INST004,B.L.T.,Afternoon,45MIN,6,2,10,4.14
2024-01-06,INST004,Hip Hop,Evening,30MIN,4,20,1,4.21
2024-01-06,INST004,Hip Hop,Afternoon,30MIN,0,16,7,4.19
2024-01-06,INST004,B.L.T.,Afternoon,30MIN,9,19,7,4.31
2024-01-06,INST004,Hip Hop,Afternoon,30MIN,1,24,23,4.44
2024-01-06,INST018,Yoga,Afternoon,75MIN,8,36,8,4.28
2024-01-06,INST018,Muscle and Hustle,Morning,75MIN,7,46,2,4.31
2024-01-06,INST018,Yoga,Evening,75MIN,5,30,9,4.2
2024-01-06,INST010,B.L.T.,Evening,15MIN,3,15,23,3.89
2024-01-06,INST010,B.L.T.,Morning,60MIN,1,0,20,3.69
2024-01-06,INST010,Myobility,Morning,15MIN,5,4,12,3.69
2024-01-06,INST010,Myobility,Evening,30MIN,1,0,38,3.87
2024-01-06,INST010,Myobility,Afternoon,45MIN,9,29,7,3.93
2024-01-06,INST020,Boxing,Afternoon,45MIN,0,16,24,4.32
2024-01-06,INST020,TRX Circuit Party,Early Morning,15MIN,7,10,10,4.19
2024-01-06,INST020,B.L.T.,Afternoon,30MIN,7,24,1,4.24
2024-01-06,INST020,B.L.T.,Afternoon,15MIN,0,0,21,4.13
2024-01-06,INST020,Hip Hop,Afternoon,75MIN,4,4,33,4.33
2024-01-06,INST007,Yoga,Morning,60MIN,1,28,11,3.48
2024-01-06,INST007,Yoga,Evening,75MIN,0,11,6,3.25
2024-01-06,INST007,Meditation,Evening,75MIN,8,26,4,3.46
2024-01-06,INST001,B.L.T.,Evening,75MIN,1,5,15,4.09
2024-01-06,INST001,Meditation,Early Morning,75MIN,5,14,2,4.09
2024-01-06,INST001,B.L.T.,Early Morning,75MIN,1,17,6,4.12
2024-01-06,INST001,Aerobics,Morning,30MIN,8,22,3,4.21
2024-01-06,INST001,Meditation,Evening,15MIN,0,28,12,4.28
2024-01-06,INST001,Aerobics,Evening,15MIN,8,14,3,4.13
2024-01-06,INST006,B.L.T.,Evening,75MIN,4,18,5,3.51
2024-01-06,INST006,Hip Hop,Evening,45MIN,8,32,5,3.69
2024-01-06,INST006,Hip Hop,Evening,45MIN,0,34,15,3.73
2024-01-06,INST006,Hip Hop,Morning,75MIN,2,7,33,3.66
2024-01-06,INST013,Myobility,Evening,45MIN,9,1,21,3.99
2024-01-06,INST013,Myobility,Early Morning,15MIN,2,20,3,3.93
2024-01-06,INST013,B.L.T.,Early Morning,45MIN,7,1,39,4.15
2024-01-06,INST012,Hip Hop,Morning,60MIN,4,12,3,3.67
2024-01-06,INST012,Pilates,Evening,60MIN,8,31,6,3.93
2024-01-06,INST012,Yoga,Evening,15MIN,1,11,5,3.65
2024-01-06,INST012,Hip Hop,Afternoon,15MIN,3,14,13,3.78
2024-01-06,INST012,Hip Hop,Evening,75MIN,5,20,16,3.89
2024-01-06,INST012,Hip Hop,Morning,15MIN,6,15,20,3.89
2024-01-06,INST009,Hip Hop,Evening,75MIN,8,3,14,3.29
2024-01-06,INST009,Hip Hop,Evening,30MIN,2,14,4,3.24
2024-01-06,INST009,Boxing,Evening,45MIN,4,4,2,3.14
2024-01-06,INST005,Aerobics,Morning,15MIN,2,33,4,3.87
2024-01-06,INST005,TRX Circuit Party,Evening,75MIN,3,11,15,3.77
2024-01-06,INST005,TRX Circuit Party,Morning,30MIN,2,18,26,3.94
2024-01-06,INST005,TRX Circuit Party,Early Morning,75MIN,9,12,11,3.8
2024-01-06,INST014,TRX Circuit Party,Early Morning,30MIN,1,19,29,3.89
2024-01-06,INST014,Meditation,Evening,60MIN,3,18,6,3.67
2024-01-06,INST014,Muscle and Hustle,Morning,15MIN,9,6,4,3.59
2024-01-07,INST001,Aerobics,Evening,75MIN,6,23,4,4.21
2024-01-07,INST001,Yoga,Early Morning,45MIN,3,29,10,4.3
2024-01-07,INST019,Meditation,Afternoon,60MIN,6,19,3,3.76
2024-01-07,INST019,Meditation,Evening,30MIN,5,26,7,3.86
2024-01-07,INST019,B.L.T.,Early Morning,75MIN,9,9,12,3.78
2024-01-07,INST019,B.L.T.,Evening,75MIN,7,0,14,3.69
2024-01-07,INST019,Meditation,Evening,30MIN,4,31,10,3.93
2024-01-07,INST007,Yoga,Afternoon,15MIN,2,25,10,3.45
2024-01-07,INST007,Meditation,Afternoon,15MIN,1,26,11,3.46
2024-01-07,INST007,Aerobics,Morning,15MIN,0,17,2,3.27
2024-01-07,INST007,Meditation,Evening,75MIN,0,8,4,3.2
2024-01-07,INST007,Aerobics,Early Morning,15MIN,0,20,30,3.58
2024-01-07,INST014,Muscle and Hustle,Evening,30MIN,5,15,12,3.72
2024-01-07,INST014,Hip Hop,Afternoon,15MIN,2,6,21,3.69
2024-01-07,INST014,Muscle and Hustle,Morning,15MIN,9,8,34,3.91
2024-01-07,INST014,TRX Circuit Party,Morning,75MIN,8,11,9,3.68
2024-01-07,INST002,B.L.T.,Morning,75MIN,6,20,35,4.45
2024-01-07,INST002,B.L.T.,Afternoon,60MIN,2,10,27,4.23
2024-01-07,INST002,B.L.T.,Afternoon,45MIN,2,3,41,4.3
2024-01-07,INST002,B.L.T.,Afternoon,75MIN,5,41,3,4.33
2024-01-07,INST009,Hip Hop,Early Morning,60MIN,6,35,6,3.51
2024-01-07,INST009,Hip Hop,Morning,45MIN,3,2,43,3.52
2024-01-07,INST009,Hip Hop,Evening,15MIN,7,0,10,3.21
2024-01-07,INST009,Muscle and Hustle,Morning,30MIN,8,3,2,3.17
2024-01-07,INST009,Boxing,Afternoon,75MIN,0,8,14,3.26
2024-01-07,INST009,Muscle and Hustle,Evening,45MIN,4,7,1,3.16
2024-01-07,INST012,Hip Hop,Afternoon,30MIN,1,2,18,3.69
2024-01-07,INST012,Yoga,Morning,60MIN,5,10,0,3.63
2024-01-07,INST003,B.L.T.,Morning,75MIN,1,22,28,3.59
2024-01-07,INST003,Aerobics,Morning,75MIN,3,7,35,3.53
2024-01-07,INST003,TRX Circuit Party,Early Morning,15MIN,9,13,12,3.42
2024-01-07,INST003,TRX Circuit Party,Early Morning,60MIN,8,4,0,3.2
2024-01-07,INST003,B.L.T.,Morning,15MIN,9,15,3,3.35
2024-01-07,INST020,Boxing,Morning,75MIN,0,12,20,4.24
2024-01-07,INST020,B.L.T.,Afternoon,15MIN,7,19,6,4.24
2024-01-07,INST020,B.L.T.,Evening,15MIN,6,11,3,4.12
2024-01-07,INST020,Boxing,Evening,15MIN,3,9,11,4.15
2024-01-07,INST004,Hip Hop,Afternoon,15MIN,8,4,6,4.14
2024-01-07,INST004,Hip Hop,Morning,15MIN,5,21,17,4.39
2024-01-07,INST004,B.L.T.,Morning,30MIN,7,31,2,4.36
2024-01-07,INST006,Myobility,Afternoon,45MIN,4,15,32,3.75
2024-01-07,INST006,B.L.T.,Early Morning,45MIN,5,1,17,3.47
2024-01-07,INST006,B.L.T.,Evening,75MIN,3,0,23,3.5
2024-01-07,INST006,TRX Circuit Party,Morning,45MIN,1,15,22,3.62
2024-01-07,INST016,Yoga,Early Morning,15MIN,1,28,11,4
2024-01-07,INST016,Hip Hop,Evening,60MIN,0,10,14,3.84
2024-01-07,INST016,Yoga,Evening,15MIN,3,11,2,3.76
2024-01-07,INST013,Myobility,Early Morning,60MIN,3,17,27,4.15
2024-01-07,INST013,B.L.T.,Afternoon,75MIN,2,10,9,3.89
2024-01-07,INST013,Myobility,Early Morning,30MIN,5,27,1,4.01
2024-01-07,INST015,Hip Hop,Afternoon,15MIN,0,9,19,3.92
2024-01-07,INST015,Aerobics,Afternoon,75MIN,2,29,5,4
2024-01-07,INST015,Aerobics,Morning,45MIN,9,29,6,4.08
2024-01-07,INST015,Aerobics,Morning,75MIN,5,2,24,3.95
2024-01-07,INST018,Yoga,Early Morning,45MIN,6,24,5,4.11
2024-01-07,INST018,Muscle and Hustle,Morning,75MIN,8,14,10,4.08
2024-01-07,INST018,Yoga,Afternoon,60MIN,2,29,11,4.18
2024-01-07,INST018,Muscle and Hustle,Early Morning,75MIN,1,34,14,4.25
2024-01-07,INST011,Muscle and Hustle,Early Morning,60MIN,3,17,19,4.27
2024-01-07,INST011,Muscle and Hustle,Early Morning,45MIN,8,1,20,4.17
2024-01-07,INST011,Yoga,Afternoon,15MIN,5,33,10,4.36
2024-01-07,INST011,Yoga,Evening,60MIN,0,39,17,4.44
2024-01-07,INST011,Muscle and Hustle,Afternoon,75MIN,5,13,19,4.25
2024-01-07,INST008,Muscle and Hustle,Morning,75MIN,2,8,9,4.03
2024-01-07,INST008,Muscle and Hustle,Early Morning,75MIN,8,12,3,4.07
2024-01-07,INST008,Muscle and Hustle,Morning,15MIN,7,20,32,4.43
2024-01-07,INST008,Myobility,Afternoon,30MIN,3,24,32,4.43
2024-01-07,INST008,Muscle and Hustle,Morning,60MIN,3,12,20,4.19
2024-01-07,INST008,Muscle and Hustle,Afternoon,15MIN,3,17,11,4.15
2024-01-07,INST010,B.L.T.,Afternoon,60MIN,5,31,12,3.96
2024-01-07,INST010,Myobility,Afternoon,15MIN,1,22,25,3.96
2024-01-07,INST010,B.L.T.,Early Morning,30MIN,2,4,29,3.83
2024-01-07,INST017,Pilates,Evening,15MIN,1,25,11,3.97
2024-01-07,INST017,Meditation,Early Morning,45MIN,1,31,13,4.05
2024-01-07,INST017,Muscle and Hustle,Early Morning,75MIN,7,14,32,4.13
2024-01-07,INST017,Muscle and Hustle,Afternoon,60MIN,6,8,10,3.84
2024-01-07,INST017,Meditation,Afternoon,60MIN,4,40,14,4.18
2024-01-07,INST017,Pilates,Early Morning,75MIN,2,34,13,4.09
2024-01-07,INST005,TRX Circuit Party,Evening,30MIN,0,12,20,3.8
2024-01-07,INST005,TRX Circuit Party,Afternoon,45MIN,6,6,4,3.64
2024-01-07,INST005,Aerobics,Evening,30MIN,4,6,23,3.81
2024-01-07,INST005,TRX Circuit Party,Morning,60MIN,3,19,26,3.96
2024-01-08,INST020,B.L.T.,Afternoon,60MIN,6,26,30,4.54
2024-01-08,INST020,Hip Hop,Evening,75MIN,5,13,35,4.45
2024-01-08,INST020,TRX Circuit Party,Afternoon,45MIN,4,10,11,4.17
2024-01-08,INST020,TRX Circuit Party,Evening,45MIN,4,7,8,4.11
2024-01-08,INST020,TRX Circuit Party,Evening,45MIN,4,14,18,4.28
2024-01-08,INST020,Hip Hop,Evening,75MIN,9,4,33,4.38
2024-01-08,INST020,TRX Circuit Party,Afternoon,60MIN,4,7,7,4.1
2024-01-08,INST019,B.L.T.,Afternoon,15MIN,4,17,17,3.86
2024-01-08,INST019,Meditation,Morning,75MIN,3,36,13,4
2024-01-08,INST019,Meditation,Evening,30MIN,0,39,17,4.04
2024-01-08,INST019,B.L.T.,Afternoon,15MIN,3,25,10,3.86
2024-01-08,INST019,B.L.T.,Evening,30MIN,1,3,12,3.64
2024-01-08,INST015,Aerobics,Afternoon,30MIN,7,2,27,4
2024-01-08,INST015,Hip Hop,Evening,15MIN,3,28,19,4.14
2024-01-08,INST015,Hip Hop,Evening,75MIN,9,12,19,4.04
2024-01-08,INST015,Hip Hop,Evening,75MIN,7,8,20,3.99
2024-01-08,INST015,Aerobics,Afternoon,75MIN,1,11,2,3.78
2024-01-08,INST007,Aerobics,Early Morning,15MIN,0,9,34,3.51
2024-01-08,INST007,Yoga,Afternoon,30MIN,6,23,4,3.41
2024-01-08,INST007,Aerobics,Early Morning,75MIN,5,7,4,3.24
2024-01-08,INST007,Aerobics,Evening,45MIN,0,22,3,3.33
2024-01-08,INST007,Meditation,Early Morning,15MIN,2,25,10,3.45
2024-01-08,INST007,Yoga,Afternoon,30MIN,0,32,15,3.55
2024-01-08,INST007,Aerobics,Morning,60MIN,7,8,1,3.24
2024-01-08,INST017,Pilates,Evening,75MIN,0,29,13,4.02
2024-01-08,INST017,Muscle and Hustle,Morning,45MIN,7,16,35,4.18
2024-01-08,INST017,Meditation,Evening,15MIN,3,13,3,3.79
2024-01-08,INST017,Pilates,Evening,15MIN,3,37,13,4.13
2024-01-08,INST017,Meditation,Morning,45MIN,2,22,8,3.92
2024-01-08,INST002,B.L.T.,Evening,30MIN,2,42,8,4.36
2024-01-08,INST002,B.L.T.,Afternoon,60MIN,4,7,11,4.06
2024-01-08,INST002,B.L.T.,Evening,60MIN,5,11,12,4.12
2024-01-08,INST002,B.L.T.,Early Morning,45MIN,0,30,27,4.41
2024-01-08,INST002,B.L.T.,Early Morning,15MIN,7,10,9,4.1
2024-01-08,INST001,B.L.T.,Morning,30MIN,1,2,15,4.06
2024-01-08,INST001,Aerobics,Morning,45MIN,8,8,5,4.09
